product_id,date,demand,Description,Group,Brand,CasePerPallet,KgPerCase,ShelfLifeInDays,NetSalesValuePerCase,COGSPerCase,ProfitPerCase,DailyProfit,ShelfLifeLabel,StockMovement,Profitability,Perish,Summer,EventDay
12425670,2021-01-12,12,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,3368760,Medium,Normal,B,B2,0,0
12425670,2021-01-13,14,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,3930220,Medium,Normal,B,B2,0,0
12425670,2021-01-14,25,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,7018250,Medium,Fast,A,B3,0,0
12425670,2021-01-15,24,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,6737520,Medium,Fast,A,B3,0,0
12425670,2021-01-16,132,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,37056360,Medium,Fast,A,B3,0,0
12425670,2021-01-17,65,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,18247450,Medium,Fast,A,B3,0,0
12425670,2021-01-18,27,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,7579710,Medium,Fast,A,B3,0,0
12425670,2021-01-19,46,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,12913580,Medium,Fast,A,B3,0,0
12425670,2021-01-20,56,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,15720880,Medium,Fast,A,B3,0,1
12425670,2021-01-21,18,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,5053140,Medium,Fast,A,B3,0,0
12425670,2021-01-22,39,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,10948470,Medium,Fast,A,B3,0,0
12425670,2021-01-23,54,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,15159420,Medium,Fast,A,B3,0,0
12425670,2021-01-24,75,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,21054750,Medium,Fast,A,B3,0,0
12425670,2021-01-25,60,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,16843800,Medium,Fast,A,B3,0,0
12425670,2021-01-26,37,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,10387010,Medium,Fast,A,B3,0,0
12425670,2021-01-27,60,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,16843800,Medium,Fast,A,B3,0,0
12425670,2021-01-28,9,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,2526570,Medium,Normal,B,B2,0,0
12425670,2021-01-29,1,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,280730,Medium,Slow,C,B1,0,0
12425670,2021-01-30,148,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,41548040,Medium,Fast,A,B3,0,0
12425670,2021-01-31,62,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,17405260,Medium,Fast,A,B3,0,0
12425670,2021-02-01,41,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,11509930,Medium,Fast,A,B3,0,0
12425670,2021-02-02,35,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,9825550,Medium,Fast,A,B3,0,0
12425670,2021-02-03,43,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,12071390,Medium,Fast,A,B3,0,0
12425670,2021-02-04,18,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,5053140,Medium,Fast,A,B3,0,0
12425670,2021-02-05,25,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,7018250,Medium,Fast,A,B3,0,0
12425670,2021-02-06,104,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,29195920,Medium,Fast,A,B3,0,0
12425670,2021-02-07,63,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,17685990,Medium,Fast,A,B3,0,0
12425670,2021-02-08,36,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,10106280,Medium,Fast,A,B3,0,0
12425670,2021-02-09,46,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,12913580,Medium,Fast,A,B3,0,0
12425670,2021-02-10,27,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,7579710,Medium,Fast,A,B3,0,0
12425670,2021-02-11,27,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,7579710,Medium,Fast,A,B3,0,0
12425670,2021-02-12,16,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,4491680,Medium,Fast,A,B3,0,0
12425670,2021-02-13,129,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,36214170,Medium,Fast,A,B3,0,0
12425670,2021-02-14,62,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,17405260,Medium,Fast,A,B3,0,1
12425670,2021-02-15,144,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,40425120,Medium,Fast,A,B3,0,0
12425670,2021-02-16,19,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,5333870,Medium,Fast,A,B3,0,0
12425670,2021-02-17,62,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,17405260,Medium,Fast,A,B3,0,0
12425670,2021-02-18,122,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,34249060,Medium,Fast,A,B3,0,0
12425670,2021-02-19,98,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,27511540,Medium,Fast,A,B3,0,0
12425670,2021-02-20,44,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,12352120,Medium,Fast,A,B3,0,0
12425670,2021-02-21,94,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,26388620,Medium,Fast,A,B3,0,0
12425670,2021-02-22,38,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,10667740,Medium,Fast,A,B3,0,1
12425670,2021-02-23,51,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,14317230,Medium,Fast,A,B3,0,1
12425670,2021-02-24,41,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,11509930,Medium,Fast,A,B3,0,0
12425670,2021-02-25,103,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,28915190,Medium,Fast,A,B3,0,1
12425670,2021-02-26,65,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,18247450,Medium,Fast,A,B3,0,0
12425670,2021-02-27,58,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,16282340,Medium,Fast,A,B3,0,1
12425670,2021-02-28,48,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,13475040,Medium,Fast,A,B3,0,0
12425670,2021-03-01,46,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,12913580,Medium,Fast,A,B3,0,0
12425670,2021-03-02,43,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,12071390,Medium,Fast,A,B3,0,0
12425670,2021-03-03,17,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,4772410,Medium,Fast,A,B3,0,0
12425670,2021-03-04,22,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,6176060,Medium,Fast,A,B3,0,0
12425670,2021-03-05,68,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,19089640,Medium,Fast,A,B3,0,0
12425670,2021-03-06,84,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,23581320,Medium,Fast,A,B3,0,0
12425670,2021-03-07,49,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,13755770,Medium,Fast,A,B3,0,0
12425670,2021-03-08,104,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,29195920,Medium,Fast,A,B3,0,1
12425670,2021-03-09,17,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,4772410,Medium,Fast,A,B3,0,0
12425670,2021-03-10,34,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,9544820,Medium,Fast,A,B3,0,1
12425670,2021-03-11,47,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,13194310,Medium,Fast,A,B3,0,0
12425670,2021-03-12,16,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,4491680,Medium,Fast,A,B3,0,0
12425670,2021-03-13,39,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,10948470,Medium,Fast,A,B3,0,0
12425670,2021-03-14,36,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,10106280,Medium,Fast,A,B3,0,0
12425670,2021-03-15,96,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,26950080,Medium,Fast,A,B3,0,0
12425670,2021-03-16,15,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,4210950,Medium,Normal,B,B2,0,0
12425670,2021-03-17,33,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,9264090,Medium,Fast,A,B3,0,0
12425670,2021-03-18,5,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,1403650,Medium,Slow,C,B1,0,0
12425670,2021-03-19,48,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,13475040,Medium,Fast,A,B3,0,0
12425670,2021-03-20,70,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,19651100,Medium,Fast,A,B3,0,1
12425670,2021-03-21,62,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,17405260,Medium,Fast,A,B3,0,0
12425670,2021-03-22,44,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,12352120,Medium,Fast,A,B3,0,0
12425670,2021-03-23,15,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,4210950,Medium,Normal,B,B2,0,0
12425670,2021-03-24,29,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,8141170,Medium,Fast,A,B3,0,0
12425670,2021-03-25,25,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,7018250,Medium,Fast,A,B3,0,0
12425670,2021-03-26,69,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,19370370,Medium,Fast,A,B3,0,1
12425670,2021-03-27,23,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,6456790,Medium,Fast,A,B3,0,0
12425670,2021-03-28,64,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,17966720,Medium,Fast,A,B3,0,0
12425670,2021-03-29,26,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,7298980,Medium,Fast,A,B3,0,0
12425670,2021-03-30,47,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,13194310,Medium,Fast,A,B3,0,0
12425670,2021-03-31,43,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,12071390,Medium,Fast,A,B3,0,0
12425670,2021-04-01,28,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,7860440,Medium,Fast,A,B3,0,0
12425670,2021-04-02,96,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,26950080,Medium,Fast,A,B3,0,0
12425670,2021-04-03,79,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,22177670,Medium,Fast,A,B3,0,0
12425670,2021-04-04,73,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,20493290,Medium,Fast,A,B3,0,0
12425670,2021-04-05,63,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,17685990,Medium,Fast,A,B3,0,0
12425670,2021-04-06,48,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,13475040,Medium,Fast,A,B3,0,0
12425670,2021-04-07,44,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,12352120,Medium,Fast,A,B3,0,0
12425670,2021-04-08,22,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,6176060,Medium,Fast,A,B3,0,0
12425670,2021-04-09,59,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,16563070,Medium,Fast,A,B3,0,0
12425670,2021-04-10,55,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,15440150,Medium,Fast,A,B3,0,0
12425670,2021-04-11,52,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,14597960,Medium,Fast,A,B3,0,0
12425670,2021-04-12,46,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,12913580,Medium,Fast,A,B3,0,0
12425670,2021-04-13,23,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,6456790,Medium,Fast,A,B3,0,0
12425670,2021-04-14,127,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,35652710,Medium,Fast,A,B3,0,0
12425670,2021-04-15,42,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,11790660,Medium,Fast,A,B3,0,1
12425670,2021-04-16,16,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,4491680,Medium,Fast,A,B3,0,0
12425670,2021-04-17,63,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,17685990,Medium,Fast,A,B3,0,0
12425670,2021-04-18,8,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,2245840,Medium,Normal,B,B2,0,0
12425670,2021-04-19,40,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,11229200,Medium,Fast,A,B3,0,0
12425670,2021-04-20,65,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,18247450,Medium,Fast,A,B3,0,0
12425670,2021-04-21,47,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,13194310,Medium,Fast,A,B3,0,1
12425670,2021-04-22,60,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,16843800,Medium,Fast,A,B3,0,1
12425670,2021-04-23,11,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,3088030,Medium,Normal,B,B2,0,0
12425670,2021-04-24,67,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,18808910,Medium,Fast,A,B3,0,0
12425670,2021-04-25,73,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,20493290,Medium,Fast,A,B3,0,0
12425670,2021-04-26,35,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,9825550,Medium,Fast,A,B3,0,0
12425670,2021-04-27,16,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,4491680,Medium,Fast,A,B3,0,0
12425670,2021-04-28,47,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,13194310,Medium,Fast,A,B3,0,0
12425670,2021-04-29,13,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,3649490,Medium,Normal,B,B2,0,0
12425670,2021-04-30,122,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,34249060,Medium,Fast,A,B3,0,1
12425670,2021-05-01,36,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,10106280,Medium,Fast,A,B3,1,1
12425670,2021-05-02,74,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,20774020,Medium,Fast,A,B3,1,0
12425670,2021-05-03,11,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,3088030,Medium,Normal,B,B2,1,0
12425670,2021-05-04,19,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,5333870,Medium,Fast,A,B3,1,0
12425670,2021-05-05,48,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,13475040,Medium,Fast,A,B3,1,1
12425670,2021-05-06,15,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,4210950,Medium,Normal,B,B2,1,0
12425670,2021-05-07,74,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,20774020,Medium,Fast,A,B3,1,0
12425670,2021-05-08,13,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,3649490,Medium,Normal,B,B2,1,0
12425670,2021-05-09,82,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,23019860,Medium,Fast,A,B3,1,0
12425670,2021-05-10,33,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,9264090,Medium,Fast,A,B3,1,0
12425670,2021-05-11,72,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,20212560,Medium,Fast,A,B3,1,0
12425670,2021-05-12,37,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,10387010,Medium,Fast,A,B3,1,0
12425670,2021-05-13,28,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,7860440,Medium,Fast,A,B3,1,0
12425670,2021-05-14,26,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,7298980,Medium,Fast,A,B3,1,0
12425670,2021-05-15,44,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,12352120,Medium,Fast,A,B3,1,0
12425670,2021-05-16,80,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,22458400,Medium,Fast,A,B3,1,0
12425670,2021-05-17,40,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,11229200,Medium,Fast,A,B3,1,0
12425670,2021-05-18,20,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,5614600,Medium,Fast,A,B3,1,0
12425670,2021-05-19,98,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,27511540,Medium,Fast,A,B3,1,1
12425670,2021-05-20,28,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,7860440,Medium,Fast,A,B3,1,0
12425670,2021-05-21,32,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,8983360,Medium,Fast,A,B3,1,0
12425670,2021-05-22,8,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,2245840,Medium,Normal,B,B2,1,0
12425670,2021-05-23,71,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,19931830,Medium,Fast,A,B3,1,0
12425670,2021-05-24,33,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,9264090,Medium,Fast,A,B3,1,0
12425670,2021-05-25,62,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,17405260,Medium,Fast,A,B3,1,0
12425670,2021-05-26,12,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,3368760,Medium,Normal,B,B2,1,0
12425670,2021-05-27,23,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,6456790,Medium,Fast,A,B3,1,0
12425670,2021-05-28,9,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,2526570,Medium,Normal,B,B2,1,0
12425670,2021-05-29,59,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,16563070,Medium,Fast,A,B3,1,0
12425670,2021-05-30,74,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,20774020,Medium,Fast,A,B3,1,0
12425670,2021-05-31,9,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,2526570,Medium,Normal,B,B2,1,0
12425670,2021-06-01,88,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,24704240,Medium,Fast,A,B3,1,1
12425670,2021-06-02,22,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,6176060,Medium,Fast,A,B3,1,0
12425670,2021-06-03,46,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,12913580,Medium,Fast,A,B3,1,0
12425670,2021-06-04,28,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,7860440,Medium,Fast,A,B3,1,0
12425670,2021-06-05,40,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,11229200,Medium,Fast,A,B3,1,0
12425670,2021-06-06,49,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,13755770,Medium,Fast,A,B3,1,0
12425670,2021-06-07,50,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,14036500,Medium,Fast,A,B3,1,0
12425670,2021-06-08,42,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,11790660,Medium,Fast,A,B3,1,0
12425670,2021-06-09,12,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,3368760,Medium,Normal,B,B2,1,0
12425670,2021-06-10,4,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,1122920,Medium,Slow,C,B1,1,0
12425670,2021-06-11,46,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,12913580,Medium,Fast,A,B3,1,0
12425670,2021-06-12,73,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,20493290,Medium,Fast,A,B3,1,0
12425670,2021-06-13,78,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,21896940,Medium,Fast,A,B3,1,0
12425670,2021-06-14,13,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,3649490,Medium,Normal,B,B2,1,0
12425670,2021-06-15,22,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,6176060,Medium,Fast,A,B3,1,0
12425670,2021-06-16,24,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,6737520,Medium,Fast,A,B3,1,0
12425670,2021-06-17,59,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,16563070,Medium,Fast,A,B3,1,0
12425670,2021-06-18,41,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,11509930,Medium,Fast,A,B3,1,0
12425670,2021-06-19,67,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,18808910,Medium,Fast,A,B3,1,0
12425670,2021-06-20,63,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,17685990,Medium,Fast,A,B3,1,0
12425670,2021-06-21,108,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,30318840,Medium,Fast,A,B3,1,0
12425670,2021-06-22,31,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,8702630,Medium,Fast,A,B3,1,0
12425670,2021-06-23,54,KIT KAT Ice Cream Stick 24x85ml XO,STICK,KITKAT,171,2.04,365,419000,138270,280730,15159420,Medium,Fast,A,B3,1,0
